"timestamp","blockNumber","totalSupply","totalValue","ethPrice"
1719865559,20214046,"1.1993258295827284e+22","1.404905457759001e+22","3466.69"
1719865595,20214049,"1.1993258295827284e+22","1.404905457759001e+22","3466.69"
1719865655,20214054,"1.1993258295827284e+22","1.404905457759001e+22","3466.69"
1719865703,20214058,"1.1993258295827284e+22","1.404905457759001e+22","3466.69"
1719866927,20214160,"1.1993258295827284e+22","1.404905457759001e+22","3466.69"
1719867131,20214177,"1.1993258295827284e+22","1.404905457759001e+22","3466.69"
1719867191,20214182,"1.1993258295827284e+22","1.404905457759001e+22","3466.69"
1719867623,20214218,"1.199779555258647e+22","1.4054369577590009e+22","3464.69031664"
1719868247,20214270,"1.199779555258647e+22","1.4054369577590009e+22","3464.69031664"
1719868403,20214283,"1.199779555258647e+22","1.4054369577590009e+22","3464.69031664"
1719868451,20214287,"1.199779555258647e+22","1.4054369577590009e+22","3464.69031664"
1719868547,20214295,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719868703,20214308,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719869039,20214336,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719869219,20214351,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719869279,20214356,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719869627,20214385,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719869639,20214386,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719870083,20214423,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719870095,20214424,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719870311,20214442,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719870383,20214448,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719870707,20214475,"1.2001964850205566e+22","1.4059253545595709e+22","3464.69031664"
1719871235,20214518,"1.2001964850205566e+22","1.4059253545595709e+22","3455.6725"
1719871763,20214562,"1.2001964850205566e+22","1.4059253545595709e+22","3455.6725"
1719871823,20214567,"1.2001964850205566e+22","1.4059253545595709e+22","3455.6725"
1719871967,20214579,"1.2001964850205566e+22","1.4059253545595709e+22","3455.6725"
1719872207,20214599,"1.2001964850205566e+22","1.4059253545595709e+22","3455.6725"
1719872291,20214606,"1.2003305112315053e+22","1.4060823545595709e+22","3455.6725"
1719872831,20214651,"1.2003305112315053e+22","1.4060823545595709e+22","3427.79252697"
1719873119,20214675,"1.2003305112315053e+22","1.4060823545595709e+22","3427.79252697"
1719873383,20214697,"1.2003305112315053e+22","1.4060823545595709e+22","3427.79252697"
1719873851,20214736,"1.2003305112315053e+22","1.4060823545595709e+22","3427.79252697"
1719873899,20214740,"1.2003305112315053e+22","1.4060823545595709e+22","3427.79252697"
1719873983,20214747,"1.2003305112315053e+22","1.4060823545595709e+22","3427.79252697"
1719874655,20214802,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719874871,20214819,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875363,20214859,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875387,20214861,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875555,20214875,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875687,20214886,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875699,20214887,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875711,20214888,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875843,20214899,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719875903,20214904,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719876095,20214920,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719876131,20214923,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719876383,20214944,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719876959,20214992,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719877055,20215000,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719877211,20215013,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719877439,20215032,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719877499,20215037,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719877607,20215046,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719877787,20215061,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719877943,20215074,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719878075,20215085,"1.2003305112315053e+22","1.4060823545595709e+22","3436.27"
1719878375,20215110,"1.2003305112315053e+22","1.4060823545595709e+22","3439.5856"
1719878519,20215122,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719878555,20215125,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719878591,20215128,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719878771,20215143,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719878843,20215149,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719878939,20215157,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719878963,20215159,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879059,20215166,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879095,20215169,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879179,20215176,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879323,20215188,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879335,20215189,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879479,20215201,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879527,20215205,"1.2003305112315053e+22","1.4060823545595709e+22","3440.0323437"
1719879611,20215212,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719879731,20215222,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719879839,20215231,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719879875,20215234,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719879983,20215243,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719880151,20215257,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719880859,20215316,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719881099,20215335,"1.2003432685209523e+22","1.4060972986099101e+22","3440.0323437"
1719881759,20215390,"1.2003432685209523e+22","1.4060972986099101e+22","3440.36633737"
1719882971,20215491,"1.2003432685209523e+22","1.4060972986099101e+22","3440.36633737"
1719883055,20215498,"1.2003432685209523e+22","1.4060972986099101e+22","3440.36633737"
1719883151,20215506,"1.2003432685209523e+22","1.4060972986099101e+22","3440.36633737"
1719883163,20215507,"1.2003432685209523e+22","1.4060972986099101e+22","3440.36633737"
1719883319,20215520,"1.2003432685209523e+22","1.4060972986099101e+22","3440.36633737"
1719883487,20215534,"1.2003432685209523e+22","1.4060972986099101e+22","3440.36633737"
1719883631,20215546,"1.2003527442594334e+22","1.40610839860991e+22","3440.36633737"
1719883655,20215548,"1.2003536832965802e+22","1.40610949860991e+22","3440.36633737"
1719884219,20215595,"1.200353785736996e+22","1.40610961860991e+22","3440.36633737"
1719884315,20215603,"1.200353785736996e+22","1.40610961860991e+22","3440.36633737"
1719884879,20215650,"1.200353785736996e+22","1.40610961860991e+22","3440.36633737"
1719884975,20215658,"1.200353785736996e+22","1.40610961860991e+22","3440.36633737"
1719884999,20215660,"1.200353785736996e+22","1.40610961860991e+22","3440.36633737"
1719885299,20215685,"1.200353785736996e+22","1.40610961860991e+22","3440.36633737"
1719885527,20215704,"1.200353785736996e+22","1.40610961860991e+22","3444.32094985"
1719885551,20215706,"1.200353785736996e+22","1.40610961860991e+22","3444.32094985"
1719885575,20215708,"1.200353785736996e+22","1.40610961860991e+22","3444.32094985"
1719885779,20215725,"1.2003793958409991e+22","1.40613961860991e+22","3444.32094985"
1719885875,20215733,"1.2003793958409991e+22","1.40613961860991e+22","3444.32094985"
1719886187,20215759,"1.2003793958409991e+22","1.40613961860991e+22","3444.32094985"
1719886319,20215770,"1.2003793958409991e+22","1.40613961860991e+22","3444.32094985"
1719886439,20215780,"1.200405005945002e+22","1.40616961860991e+22","3444.32094985"
1719886475,20215783,"1.200405005945002e+22","1.40616961860991e+22","3444.32094985"
1719886751,20215806,"1.200405005945002e+22","1.40616961860991e+22","3444.32094985"
1719887123,20215837,"1.200405005945002e+22","1.40616961860991e+22","3444.32094985"
1719887303,20215852,"1.200405005945002e+22","1.40616961860991e+22","3444.32094985"
1719887351,20215856,"1.200405005945002e+22","1.40616961860991e+22","3444.32094985"
1719887423,20215862,"1.200831882148339e+22","1.4066696667978694e+22","3444.32094985"
1719888419,20215944,"1.200831882148339e+22","1.4066696667978694e+22","3444.32094985"
1719888479,20215949,"1.200831882148339e+22","1.4066696667978694e+22","3444.32094985"
1719888539,20215954,"1.200831882148339e+22","1.4066696667978694e+22","3444.32094985"
1719888827,20215978,"1.200831882148339e+22","1.4066696667978694e+22","3444.32094985"
1719889019,20215994,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719889211,20216010,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719889259,20216014,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719889295,20216017,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719889655,20216046,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719889859,20216062,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719889967,20216071,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719889979,20216072,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719890039,20216077,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719890195,20216090,"1.200831882148339e+22","1.4066696667978694e+22","3446.9358"
1719890207,20216091,"1.20083828467434e+22","1.4066771667978694e+22","3446.9358"
1719890267,20216096,"1.20083828467434e+22","1.4066771667978694e+22","3446.9358"
1719890543,20216119,"1.20083828467434e+22","1.4066771667978694e+22","3446.9358"
1719890699,20216132,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719890867,20216146,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719890987,20216156,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719891083,20216164,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719891299,20216182,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719891383,20216189,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719891479,20216197,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719891491,20216198,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719891935,20216235,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719892019,20216241,"1.2008528513099595e+22","1.4066942303392177e+22","3446.9358"
1719893159,20216336,"1.201143099155326e+22","1.4070342303392178e+22","3454.33"
1719893375,20216354,"1.201143099155326e+22","1.4070342303392178e+22","3454.33"
1719893495,20216364,"1.201143099155326e+22","1.4070342303392178e+22","3454.33"
1719894191,20216422,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719894587,20216454,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719894887,20216479,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719895031,20216491,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719895115,20216498,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719895175,20216503,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719895187,20216504,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719895271,20216511,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719895331,20216516,"1.2011943193633318e+22","1.4070942303392178e+22","3454.33"
1719895403,20216522,"1.2012113927660005e+22","1.4071142303392179e+22","3454.33"
1719895571,20216536,"1.2012113927660005e+22","1.4071142303392179e+22","3454.33"
1719895823,20216557,"1.2012113927660005e+22","1.4071142303392179e+22","3454.33"
1719896099,20216580,"1.2012113927660005e+22","1.4071142303392179e+22","3454.33"
1719896627,20216624,"1.201211941334428e+22","1.4071148729392177e+22","3455.79742989"
1719896819,20216640,"1.201211941334428e+22","1.4071148729392177e+22","3455.79742989"
1719896927,20216649,"1.201211941334428e+22","1.4071148729392177e+22","3455.79742989"
1719897047,20216659,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897215,20216672,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897395,20216687,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897443,20216691,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897491,20216695,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897575,20216702,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897731,20216715,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897803,20216721,"1.2012291854711235e+22","1.4071350729392177e+22","3455.79742989"
1719897827,20216723,"1.2013576628262048e+22","1.4072855729392178e+22","3455.79742989"
1719898079,20216744,"1.2013576628262048e+22","1.4072855729392178e+22","3455.79742989"
1719898115,20216747,"1.2013576628262048e+22","1.4072855729392178e+22","3455.79742989"
1719898151,20216750,"1.2013576628262048e+22","1.4072855729392178e+22","3455.79742989"
1719898523,20216780,"1.2013576628262048e+22","1.4072855729392178e+22","3455.79742989"
1719898547,20216782,"1.2013576628262048e+22","1.4072855729392178e+22","3455.79742989"
1719898979,20216818,"1.2013576628262048e+22","1.4072855729392178e+22","3455.79742989"
1719899327,20216846,"1.2016982772094436e+22","1.4076845729392177e+22","3455.79742989"
1719899351,20216848,"1.2016982772094436e+22","1.4076845729392177e+22","3455.79742989"
1719899567,20216864,"1.2016982772094436e+22","1.4076845729392177e+22","3455.79742989"
1719900023,20216902,"1.2016982772094436e+22","1.4076845729392177e+22","3453.17"
1719900119,20216910,"1.2016982772094436e+22","1.4076845729392177e+22","3453.17"
1719900287,20216924,"1.2016982772094436e+22","1.4076845729392177e+22","3453.17"
1719900299,20216925,"1.2016982772094436e+22","1.4076845729392177e+22","3453.17"
1719900371,20216931,"1.2016982772094436e+22","1.4076845729392177e+22","3453.17"
1719900659,20216955,"1.2016982772094436e+22","1.4076845729392177e+22","3453.17"
1719900815,20216968,"1.2016982772094436e+22","1.4076845729392177e+22","3453.17"
1719900923,20216977,"1.201706813910778e+22","1.4076945729392178e+22","3453.17"
1719901175,20216998,"1.201706813910778e+22","1.4076945729392178e+22","3453.17"
1719901307,20217009,"1.201706813910778e+22","1.4076945729392178e+22","3453.17"
1719901379,20217015,"1.201706813910778e+22","1.4076945729392178e+22","3453.17"
1719901403,20217017,"1.2017273019939804e+22","1.4077185729392177e+22","3453.17"
1719901535,20217028,"1.2017273019939804e+22","1.4077185729392177e+22","3453.17"
1719901787,20217049,"1.2017273019939804e+22","1.4077185729392177e+22","3453.17"
1719901883,20217057,"1.2017273019939804e+22","1.4077185729392177e+22","3453.17"
1719902015,20217068,"1.2017298644089241e+22","1.4077215745845177e+22","3453.17"
1719902027,20217069,"1.2017307863726682e+22","1.4077226545845178e+22","3453.17"
1719902123,20217077,"1.2017307863726682e+22","1.4077226545845178e+22","3453.17"
1719902147,20217079,"1.2017307863726682e+22","1.4077226545845178e+22","3453.17"
1719902195,20217083,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719902291,20217091,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719902363,20217097,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719902411,20217101,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719902579,20217115,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719902747,20217128,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719902783,20217131,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719903071,20217155,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719903107,20217158,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719903155,20217162,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719903179,20217164,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719903251,20217170,"1.20173334751368e+22","1.4077256547375178e+22","3453.17"
1719903383,20217181,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903395,20217182,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903443,20217186,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903467,20217188,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903479,20217189,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903515,20217192,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903611,20217200,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903659,20217204,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903791,20217214,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903827,20217217,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903875,20217221,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903935,20217226,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903947,20217227,"1.20173334751368e+22","1.4077256547375178e+22","3444.8948832"
1719903971,20217229,"1.2017760310203515e+22","1.4077756547375177e+22","3444.8948832"
1719903995,20217231,"1.2017760310203515e+22","1.4077756547375177e+22","3444.8948832"
1719904031,20217234,"1.2017760310203515e+22","1.4077756547375177e+22","3444.8948832"
1719904055,20217236,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719904091,20217239,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719904247,20217252,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719904271,20217254,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719904307,20217257,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719904331,20217259,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719904715,20217291,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719905003,20217314,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719905483,20217353,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719905543,20217358,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719905735,20217374,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719906155,20217409,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719906407,20217430,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719906431,20217432,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719906839,20217465,"1.2017821816282958e+22","1.4077828596375178e+22","3444.8948832"
1719906971,20217476,"1.2017821816282958e+22","1.4077828596375178e+22","3433.4916713"
1719907247,20217499,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908015,20217563,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908123,20217572,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908135,20217573,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908351,20217591,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908375,20217593,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908519,20217605,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908819,20217630,"1.2017821816282958e+22","1.4077828596375178e+22","3433.6194"
1719908855,20217633,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909167,20217659,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909419,20217680,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909659,20217700,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909683,20217702,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909767,20217709,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909779,20217710,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909791,20217711,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909803,20217712,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719909815,20217713,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719910079,20217735,"1.2023230803904026e+22","1.4084164752941097e+22","3433.6194"
1719910535,20217773,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719910559,20217775,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719910799,20217795,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719910919,20217805,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719910967,20217809,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719911003,20217812,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719911015,20217813,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719911027,20217814,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719911075,20217818,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719911099,20217820,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719911147,20217824,"1.2023230803904026e+22","1.4084164752941097e+22","3437.53"
1719911243,20217832,"1.2023255987172963e+22","1.4084194252941097e+22","3437.53"
1719911255,20217833,"1.2023255987172963e+22","1.4084194252941097e+22","3437.53"
1719911279,20217835,"1.2023255987172963e+22","1.4084194252941097e+22","3437.53"
1719911339,20217840,"1.2023255987172963e+22","1.4084194252941097e+22","3437.53"
1719911375,20217843,"1.2023255987172963e+22","1.4084194252941097e+22","3437.53"
1719911603,20217862,"1.2035190942476205e+22","1.4098175010655177e+22","3437.53"
1719911639,20217865,"1.2035190942476205e+22","1.4098175010655177e+22","3437.53"
1719911675,20217868,"1.2035190942476205e+22","1.4098175010655177e+22","3437.53"
1719911723,20217872,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719911735,20217873,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719911915,20217888,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912071,20217901,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912167,20217909,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912191,20217911,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912227,20217914,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912335,20217923,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912371,20217926,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912527,20217939,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912647,20217949,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912707,20217954,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912731,20217956,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912815,20217963,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912839,20217965,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912851,20217966,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719912959,20217975,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913019,20217980,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913175,20217993,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913223,20217997,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913283,20218002,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913367,20218009,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913475,20218018,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913607,20218029,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913691,20218036,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913751,20218040,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913775,20218042,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913799,20218044,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719913871,20218050,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719914003,20218061,"1.2035216040378126e+22","1.4098204410655178e+22","3437.53"
1719914207,20218078,"1.2035216040378126e+22","1.4098204410655178e+22","3442.60488"
1719914399,20218094,"1.2035216040378126e+22","1.4098204410655178e+22","3442.60488"
1719914423,20218096,"1.2035216040378126e+22","1.4098204410655178e+22","3442.60488"
1719915119,20218154,"1.2035216040378126e+22","1.4098204410655178e+22","3442.60488"
1719915335,20218172,"1.2035216040378126e+22","1.4098204410655178e+22","3442.60488"
1719915599,20218194,"1.2035216040378126e+22","1.4098204410655178e+22","3442.60488"
1719915839,20218214,"1.2035472141418156e+22","1.4098504410655179e+22","3442.60488"
1719916187,20218243,"1.2035472141418156e+22","1.4098504410655179e+22","3442.60488"
1719916271,20218250,"1.2035642875444841e+22","1.4098704410655177e+22","3442.60488"
1719916367,20218258,"1.2035642875444841e+22","1.4098704410655177e+22","3442.60488"
1719916631,20218280,"1.2035642875444841e+22","1.4098704410655177e+22","3442.60488"
1719916775,20218292,"1.2035642875444841e+22","1.4098704410655177e+22","3442.60488"
1719917063,20218316,"1.2035642875444841e+22","1.4098704410655177e+22","3442.60488"
1719917147,20218323,"1.2035659948847511e+22","1.4098724410655177e+22","3442.60488"
1719917411,20218345,"1.2035672399357132e+22","1.4098738995339746e+22","3442.60488"
1719917447,20218348,"1.2035860206786487e+22","1.4098958995339746e+22","3442.60488"
1719917531,20218355,"1.2036287041853203e+22","1.4099458995339747e+22","3442.60488"
1719917567,20218358,"1.2036287041853203e+22","1.4099458995339747e+22","3442.60488"
1719917903,20218386,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918023,20218396,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918095,20218402,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918299,20218419,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918347,20218423,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918395,20218427,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918443,20218431,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918455,20218432,"1.2036287041853203e+22","1.4099458995339747e+22","3447.44167"
1719918491,20218435,"1.2036372408866546e+22","1.4099558995339747e+22","3447.44167"
1719918551,20218440,"1.2041123929216623e+22","1.4105124986422253e+22","3447.44167"
1719918587,20218443,"1.2041123929216623e+22","1.4105124986422253e+22","3447.44167"
1719918635,20218447,"1.2041123929216623e+22","1.4105124986422253e+22","3447.44167"
1719918671,20218450,"1.2041123929216623e+22","1.4105124986422253e+22","3447.44167"
1719918695,20218452,"1.2041123929216623e+22","1.4105124986422253e+22","3447.44167"
1719918827,20218463,"1.2041144844134893e+22","1.4105149486422253e+22","3447.44167"
1719918863,20218466,"1.2041144844134893e+22","1.4105149486422253e+22","3447.44167"
1719918911,20218470,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919115,20218487,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919163,20218491,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919223,20218496,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
1719919355,20218507,"1.2041170474069653e+22","1.4105179509652252e+22","3447.44167"
